Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,2019-11-21 02:00 PM,2019,11,21,14,73.7,160,Unhealthy,71.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-21 03:00 PM,2019,11,21,15,71.5,159,Unhealthy,66.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-21 04:00 PM,2019,11,21,16,71.4,159,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-11-21 05:00 PM,2019,11,21,17,69.2,158,Unhealthy,65.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-21 06:00 PM,2019,11,21,18,74.3,161,Unhealthy,85.0,UG/M3,1 Hr,Suspect
Hanoi,PM2.5 - Principal,2019-11-21 07:00 PM,2019,11,21,19,97.9,173,Unhealthy,120.0,UG/M3,1 Hr,Suspect
Hanoi,PM2.5 - Principal,2019-11-21 08:00 PM,2019,11,21,20,100.8,174,Unhealthy,104.0,UG/M3,1 Hr,Suspect
Hanoi,PM2.5 - Principal,2019-11-21 09:00 PM,2019,11,21,21,99.5,174,Unhealthy,98.0,UG/M3,1 Hr,Suspect
Hanoi,PM2.5 - Principal,2019-11-21 10:00 PM,2019,11,21,22,103.0,176,Unhealthy,107.0,UG/M3,1 Hr,Suspect
Hanoi,PM2.5 - Principal,2019-11-21 11:00 PM,2019,11,21,23,97.9,173,Unhealthy,92.0,UG/M3,1 Hr,Suspect
Hanoi,PM2.5 - Principal,2019-11-22 12:00 AM,2019,11,22,00,98.4,173,Unhealthy,99.0,UG/M3,1 Hr,Suspect
Hanoi,PM2.5 - Principal,2019-11-22 01:00 AM,2019,11,22,01,90.4,169,Unhealthy,81.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 02:00 AM,2019,11,22,02,88.4,168,Unhealthy,86.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 03:00 AM,2019,11,22,03,83.6,166,Unhealthy,78.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 04:00 AM,2019,11,22,04,78.2,163,Unhealthy,72.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 05:00 AM,2019,11,22,05,77.3,162,Unhealthy,74.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 06:00 AM,2019,11,22,06,86.0,167,Unhealthy,99.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 07:00 AM,2019,11,22,07,103.3,176,Unhealthy,126.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 08:00 AM,2019,11,22,08,126.3,188,Unhealthy,146.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 09:00 AM,2019,11,22,09,127.1,188,Unhealthy,128.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 10:00 AM,2019,11,22,10,114.0,181,Unhealthy,101.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 11:00 AM,2019,11,22,11,106.0,177,Unhealthy,98.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 12:00 PM,2019,11,22,12,87.5,168,Unhealthy,69.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 01:00 PM,2019,11,22,13,84.2,166,Unhealthy,81.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 02:00 PM,2019,11,22,14,84.2,166,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-11-22 03:00 PM,2019,11,22,15,69.4,158,Unhealthy,62.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 05:00 PM,2019,11,22,17,61.8,154,Unhealthy,59.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 06:00 PM,2019,11,22,18,66.0,156,Unhealthy,69.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 07:00 PM,2019,11,22,19,77.4,162,Unhealthy,87.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 08:00 PM,2019,11,22,20,75.1,161,Unhealthy,73.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 09:00 PM,2019,11,22,21,77.8,163,Unhealthy,82.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 10:00 PM,2019,11,22,22,79.8,164,Unhealthy,83.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-22 11:00 PM,2019,11,22,23,80.5,164,Unhealthy,84.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 12:00 AM,2019,11,23,00,83.1,165,Unhealthy,88.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 01:00 AM,2019,11,23,01,83.8,166,Unhealthy,85.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 02:00 AM,2019,11,23,02,85.6,167,Unhealthy,89.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 03:00 AM,2019,11,23,03,96.9,172,Unhealthy,109.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 04:00 AM,2019,11,23,04,110.0,179,Unhealthy,122.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 05:00 AM,2019,11,23,05,107.5,178,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-11-23 06:00 AM,2019,11,23,06,106.1,177,Unhealthy,106.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 07:00 AM,2019,11,23,07,112.2,180,Unhealthy,119.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 08:00 AM,2019,11,23,08,105.7,177,Unhealthy,98.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 09:00 AM,2019,11,23,09,99.6,174,Unhealthy,88.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 10:00 AM,2019,11,23,10,91.1,169,Unhealthy,78.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 11:00 AM,2019,11,23,11,87.3,167,Unhealthy,81.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 12:00 PM,2019,11,23,12,92.4,170,Unhealthy,101.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 01:00 PM,2019,11,23,13,80.8,164,Unhealthy,67.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 02:00 PM,2019,11,23,14,69.3,158,Unhealthy,59.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 03:00 PM,2019,11,23,15,62.6,155,Unhealthy,56.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 04:00 PM,2019,11,23,16,58.8,153,Unhealthy,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 05:00 PM,2019,11,23,17,58.9,153,Unhealthy,59.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 06:00 PM,2019,11,23,18,63.9,155,Unhealthy,69.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 07:00 PM,2019,11,23,19,66.1,156,Unhealthy,69.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 08:00 PM,2019,11,23,20,68.8,158,Unhealthy,72.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 09:00 PM,2019,11,23,21,68.4,158,Unhealthy,68.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 10:00 PM,2019,11,23,22,69.1,158,Unhealthy,70.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-23 11:00 PM,2019,11,23,23,70.4,159,Unhealthy,72.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 12:00 AM,2019,11,24,00,69.3,158,Unhealthy,72.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 01:00 AM,2019,11,24,01,69.7,158,Unhealthy,71.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 02:00 AM,2019,11,24,02,72.6,160,Unhealthy,78.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 03:00 AM,2019,11,24,03,72.8,160,Unhealthy,73.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 04:00 AM,2019,11,24,04,72.9,160,Unhealthy,74.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 05:00 AM,2019,11,24,05,75.4,161,Unhealthy,85.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 06:00 AM,2019,11,24,06,90.2,169,Unhealthy,110.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 07:00 AM,2019,11,24,07,102.9,175,Unhealthy,118.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 08:00 AM,2019,11,24,08,92.4,170,Unhealthy,78.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 09:00 AM,2019,11,24,09,84.0,166,Unhealthy,72.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 10:00 AM,2019,11,24,10,66.5,157,Unhealthy,51.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 11:00 AM,2019,11,24,11,53.7,146,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 12:00 PM,2019,11,24,12,44.3,123,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 01:00 PM,2019,11,24,13,37.1,105,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 02:00 PM,2019,11,24,14,39.5,111,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 03:00 PM,2019,11,24,15,40.7,114,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 04:00 PM,2019,11,24,16,39.3,110,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 05:00 PM,2019,11,24,17,38.1,107,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 06:00 PM,2019,11,24,18,40.5,113,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 07:00 PM,2019,11,24,19,41.7,116,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 08:00 PM,2019,11,24,20,40.8,114,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 09:00 PM,2019,11,24,21,38.4,108,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 10:00 PM,2019,11,24,22,37.6,106,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-24 11:00 PM,2019,11,24,23,35.5,101,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 12:00 AM,2019,11,25,00,38.9,109,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 01:00 AM,2019,11,25,01,40.2,113,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 02:00 AM,2019,11,25,02,51.7,141,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 03:00 AM,2019,11,25,03,46.3,128,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 04:00 AM,2019,11,25,04,47.1,130,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 05:00 AM,2019,11,25,05,85.6,167,Unhealthy,124.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 06:00 AM,2019,11,25,06,132.8,191,Unhealthy,180.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 07:00 AM,2019,11,25,07,167.9,218,Very Unhealthy,203.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 08:00 AM,2019,11,25,08,145.9,198,Unhealthy,124.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 09:00 AM,2019,11,25,09,111.9,180,Unhealthy,78.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 10:00 AM,2019,11,25,10,89.5,169,Unhealthy,67.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 11:00 AM,2019,11,25,11,70.2,159,Unhealthy,51.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 12:00 PM,2019,11,25,12,56.6,152,Unhealthy,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 01:00 PM,2019,11,25,13,47.8,131,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 02:00 PM,2019,11,25,14,44.9,124,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 03:00 PM,2019,11,25,15,44.4,123,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 04:00 PM,2019,11,25,16,46.2,127,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 05:00 PM,2019,11,25,17,52.1,142,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 06:00 PM,2019,11,25,18,64.5,156,Unhealthy,77.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 07:00 PM,2019,11,25,19,80.7,164,Unhealthy,97.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 08:00 PM,2019,11,25,20,98.8,173,Unhealthy,117.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 09:00 PM,2019,11,25,21,97.9,173,Unhealthy,97.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 10:00 PM,2019,11,25,22,99.4,174,Unhealthy,101.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-25 11:00 PM,2019,11,25,23,101.7,175,Unhealthy,104.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 12:00 AM,2019,11,26,00,93.3,171,Unhealthy,85.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 01:00 AM,2019,11,26,01,70.1,159,Unhealthy,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 02:00 AM,2019,11,26,02,58.5,153,Unhealthy,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 03:00 AM,2019,11,26,03,48.7,134,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 04:00 AM,2019,11,26,04,47.8,131,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 05:00 AM,2019,11,26,05,44.9,124,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 06:00 AM,2019,11,26,06,44.4,123,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 07:00 AM,2019,11,26,07,50.7,138,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 08:00 AM,2019,11,26,08,51.8,141,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 09:00 AM,2019,11,26,09,57.4,152,Unhealthy,63.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 10:00 AM,2019,11,26,10,59.7,153,Unhealthy,62.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 11:00 AM,2019,11,26,11,63.3,155,Unhealthy,67.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 12:00 PM,2019,11,26,12,64.1,155,Unhealthy,67.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 01:00 PM,2019,11,26,13,67.4,157,Unhealthy,71.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 02:00 PM,2019,11,26,14,67.2,157,Unhealthy,67.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 03:00 PM,2019,11,26,15,73.4,160,Unhealthy,80.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 04:00 PM,2019,11,26,16,76.0,162,Unhealthy,79.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 05:00 PM,2019,11,26,17,84.2,166,Unhealthy,92.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 06:00 PM,2019,11,26,18,90.0,169,Unhealthy,98.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 07:00 PM,2019,11,26,19,100.0,174,Unhealthy,109.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 08:00 PM,2019,11,26,20,108.8,179,Unhealthy,119.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 09:00 PM,2019,11,26,21,117.2,183,Unhealthy,125.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 10:00 PM,2019,11,26,22,114.6,182,Unhealthy,113.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-26 11:00 PM,2019,11,26,23,113.4,181,Unhealthy,112.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 12:00 AM,2019,11,27,00,114.1,181,Unhealthy,115.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 01:00 AM,2019,11,27,01,110.8,180,Unhealthy,107.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 02:00 AM,2019,11,27,02,116.7,183,Unhealthy,126.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 03:00 AM,2019,11,27,03,118.3,183,Unhealthy,121.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 04:00 AM,2019,11,27,04,127.1,188,Unhealthy,143.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 05:00 AM,2019,11,27,05,139.3,194,Unhealthy,158.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 06:00 AM,2019,11,27,06,138.4,194,Unhealthy,142.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 07:00 AM,2019,11,27,07,124.3,187,Unhealthy,98.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 08:00 AM,2019,11,27,08,113.6,181,Unhealthy,97.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 09:00 AM,2019,11,27,09,107.5,178,Unhealthy,98.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 10:00 AM,2019,11,27,10,102.8,175,Unhealthy,96.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 11:00 AM,2019,11,27,11,106.0,177,Unhealthy,111.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 12:00 PM,2019,11,27,12,99.4,174,Unhealthy,91.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 01:00 PM,2019,11,27,13,86.5,167,Unhealthy,75.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 02:00 PM,2019,11,27,14,76.2,162,Unhealthy,66.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 03:00 PM,2019,11,27,15,65.6,156,Unhealthy,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 04:00 PM,2019,11,27,16,57.8,152,Unhealthy,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 05:00 PM,2019,11,27,17,54.3,147,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 06:00 PM,2019,11,27,18,61.6,154,Unhealthy,69.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 07:00 PM,2019,11,27,19,67.3,157,Unhealthy,73.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 08:00 PM,2019,11,27,20,74.6,161,Unhealthy,82.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 09:00 PM,2019,11,27,21,73.8,160,Unhealthy,73.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 10:00 PM,2019,11,27,22,74.9,161,Unhealthy,76.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-27 11:00 PM,2019,11,27,23,76.0,162,Unhealthy,78.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 12:00 AM,2019,11,28,00,77.6,162,Unhealthy,81.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 01:00 AM,2019,11,28,01,73.4,160,Unhealthy,67.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 02:00 AM,2019,11,28,02,64.6,156,Unhealthy,51.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 03:00 AM,2019,11,28,03,51.4,140,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 04:00 AM,2019,11,28,04,45.2,125,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 05:00 AM,2019,11,28,05,46.1,127,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 06:00 AM,2019,11,28,06,37.0,105,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 07:00 AM,2019,11,28,07,35.0,99,Moderate,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 08:00 AM,2019,11,28,08,33.0,95,Moderate,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 09:00 AM,2019,11,28,09,36.4,103,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 10:00 AM,2019,11,28,10,37.7,106,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 11:00 AM,2019,11,28,11,38.8,109,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 12:00 PM,2019,11,28,12,35.9,102,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 01:00 PM,2019,11,28,13,34.2,97,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 02:00 PM,2019,11,28,14,33.0,95,Moderate,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 03:00 PM,2019,11,28,15,30.4,89,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 04:00 PM,2019,11,28,16,32.7,94,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 05:00 PM,2019,11,28,17,34.2,97,Moderate,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 06:00 PM,2019,11,28,18,41.1,115,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 07:00 PM,2019,11,28,19,55.9,151,Unhealthy,70.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 08:00 PM,2019,11,28,20,76.0,162,Unhealthy,96.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 09:00 PM,2019,11,28,21,82.0,165,Unhealthy,88.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 10:00 PM,2019,11,28,22,71.5,159,Unhealthy,61.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-28 11:00 PM,2019,11,28,23,63.7,155,Unhealthy,56.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-29 12:00 AM,2019,11,29,00,77.8,163,Unhealthy,92.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-29 01:00 AM,2019,11,29,01,68.4,158,Unhealthy,59.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-29 02:00 AM,2019,11,29,02,81.7,165,Unhealthy,95.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-29 03:00 AM,2019,11,29,03,74.3,161,Unhealthy,67.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-29 04:00 AM,2019,11,29,04,89.1,168,Unhealthy,104.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-29 05:00 AM,2019,11,29,05,76.6,162,Unhealthy,64.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-29 06:00 AM,2019,11,29,06,61.7,154,Unhealthy,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-29 07:00 AM,2019,11,29,07,49.8,136,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
