Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,2020-03-27 12:00 PM,2020,03,27,12,34.9,99,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-27 01:00 PM,2020,03,27,13,35.2,100,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-27 02:00 PM,2020,03,27,14,36.4,103,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-27 03:00 PM,2020,03,27,15,39.6,111,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-27 04:00 PM,2020,03,27,16,43.4,120,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-27 05:00 PM,2020,03,27,17,44.2,122,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-27 06:00 PM,2020,03,27,18,45.6,126,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-27 07:00 PM,2020,03,27,19,49.5,135,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-27 08:00 PM,2020,03,27,20,48.8,134,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-27 09:00 PM,2020,03,27,21,47.8,131,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-27 10:00 PM,2020,03,27,22,45.3,125,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-27 11:00 PM,2020,03,27,23,43.5,121,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 12:00 AM,2020,03,28,00,40.3,113,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 01:00 AM,2020,03,28,01,39.1,110,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 02:00 AM,2020,03,28,02,35.1,99,Moderate,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 03:00 AM,2020,03,28,03,34.6,98,Moderate,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 04:00 AM,2020,03,28,04,37.8,107,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 05:00 AM,2020,03,28,05,41.4,116,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 06:00 AM,2020,03,28,06,39.4,111,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 07:00 AM,2020,03,28,07,35.8,102,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 08:00 AM,2020,03,28,08,37.4,106,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 09:00 AM,2020,03,28,09,37.5,106,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 10:00 AM,2020,03,28,10,33.8,97,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 11:00 AM,2020,03,28,11,28.7,86,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 12:00 PM,2020,03,28,12,29.8,88,Moderate,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 01:00 PM,2020,03,28,13,28.4,85,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 02:00 PM,2020,03,28,14,25.6,79,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 03:00 PM,2020,03,28,15,26.8,82,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 04:00 PM,2020,03,28,16,32.4,94,Moderate,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 05:00 PM,2020,03,28,17,35.2,100,Moderate,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 06:00 PM,2020,03,28,18,42.1,117,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 07:00 PM,2020,03,28,19,45.5,126,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 08:00 PM,2020,03,28,20,47.7,131,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 09:00 PM,2020,03,28,21,45.8,126,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 10:00 PM,2020,03,28,22,41.4,116,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-28 11:00 PM,2020,03,28,23,36.7,104,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 12:00 AM,2020,03,29,00,33.3,96,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 01:00 AM,2020,03,29,01,34.1,97,Moderate,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 02:00 AM,2020,03,29,02,33.8,97,Moderate,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 03:00 AM,2020,03,29,03,31.9,93,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 04:00 AM,2020,03,29,04,32.7,94,Moderate,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 05:00 AM,2020,03,29,05,33.7,96,Moderate,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 06:00 AM,2020,03,29,06,35.0,99,Moderate,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 07:00 AM,2020,03,29,07,36.7,104,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 08:00 AM,2020,03,29,08,36.4,103,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 09:00 AM,2020,03,29,09,36.2,103,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 10:00 AM,2020,03,29,10,37.3,105,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 11:00 AM,2020,03,29,11,38.5,108,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 12:00 PM,2020,03,29,12,38.7,109,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 01:00 PM,2020,03,29,13,38.2,108,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 02:00 PM,2020,03,29,14,34.4,98,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 03:00 PM,2020,03,29,15,31.8,92,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 04:00 PM,2020,03,29,16,31.2,91,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 05:00 PM,2020,03,29,17,31.1,91,Moderate,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 06:00 PM,2020,03,29,18,30.3,89,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 07:00 PM,2020,03,29,19,30.3,89,Moderate,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2020-03-29 08:00 PM,2020,03,29,20,30.1,89,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 09:00 PM,2020,03,29,21,32.5,94,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 10:00 PM,2020,03,29,22,33.0,95,Moderate,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-29 11:00 PM,2020,03,29,23,32.5,94,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 12:00 AM,2020,03,30,00,32.5,94,Moderate,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 01:00 AM,2020,03,30,01,30.9,91,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 02:00 AM,2020,03,30,02,30.7,90,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 03:00 AM,2020,03,30,03,31.1,91,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 04:00 AM,2020,03,30,04,30.3,89,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 05:00 AM,2020,03,30,05,28.9,86,Moderate,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 06:00 AM,2020,03,30,06,24.4,77,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 07:00 AM,2020,03,30,07,25.5,79,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 08:00 AM,2020,03,30,08,26.2,81,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 09:00 AM,2020,03,30,09,24.8,78,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 10:00 AM,2020,03,30,10,20.9,70,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 11:00 AM,2020,03,30,11,20.4,68,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 12:00 PM,2020,03,30,12,20.7,69,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 01:00 PM,2020,03,30,13,21.3,70,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 02:00 PM,2020,03,30,14,22.1,72,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 03:00 PM,2020,03,30,15,22.4,73,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 04:00 PM,2020,03,30,16,24.6,77,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 05:00 PM,2020,03,30,17,25.5,79,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 06:00 PM,2020,03,30,18,30.0,89,Moderate,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 07:00 PM,2020,03,30,19,31.5,92,Moderate,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 08:00 PM,2020,03,30,20,33.7,96,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 09:00 PM,2020,03,30,21,34.8,99,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 10:00 PM,2020,03,30,22,34.7,99,Moderate,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-30 11:00 PM,2020,03,30,23,34.7,99,Moderate,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 12:00 AM,2020,03,31,00,64.4,156,Unhealthy,94.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 01:00 AM,2020,03,31,01,47.2,130,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 02:00 AM,2020,03,31,02,69.6,158,Unhealthy,92.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 03:00 AM,2020,03,31,03,116.8,183,Unhealthy,164.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 04:00 AM,2020,03,31,04,121.4,185,Unhealthy,126.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 05:00 AM,2020,03,31,05,74.7,161,Unhealthy,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 06:00 AM,2020,03,31,06,55.3,150,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 07:00 AM,2020,03,31,07,41.1,115,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 08:00 AM,2020,03,31,08,35.0,99,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 09:00 AM,2020,03,31,09,27.0,82,Moderate,19.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 10:00 AM,2020,03,31,10,22.5,73,Moderate,18.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 11:00 AM,2020,03,31,11,21.2,70,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 12:00 PM,2020,03,31,12,21.6,71,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 01:00 PM,2020,03,31,13,19.3,66,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 02:00 PM,2020,03,31,14,18.1,64,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 03:00 PM,2020,03,31,15,17.0,61,Moderate,16.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 04:00 PM,2020,03,31,16,17.0,61,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 05:00 PM,2020,03,31,17,19.0,66,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 06:00 PM,2020,03,31,18,21.1,70,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 07:00 PM,2020,03,31,19,22.4,73,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 08:00 PM,2020,03,31,20,26.6,81,Moderate,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 09:00 PM,2020,03,31,21,31.9,93,Moderate,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 10:00 PM,2020,03,31,22,31.9,93,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-31 11:00 PM,2020,03,31,23,34.4,98,Moderate,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 12:00 AM,2020,04,01,00,56.2,151,Unhealthy,78.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 01:00 AM,2020,04,01,01,69.6,158,Unhealthy,83.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 02:00 AM,2020,04,01,02,51.3,140,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 03:00 AM,2020,04,01,03,41.6,116,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 04:00 AM,2020,04,01,04,35.8,102,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 05:00 AM,2020,04,01,05,32.4,94,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 06:00 AM,2020,04,01,06,30.7,90,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 07:00 AM,2020,04,01,07,27.8,84,Moderate,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 08:00 AM,2020,04,01,08,25.9,80,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 09:00 AM,2020,04,01,09,23.9,76,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 10:00 AM,2020,04,01,10,28.4,85,Moderate,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 11:00 AM,2020,04,01,11,30.2,89,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 12:00 PM,2020,04,01,12,34.6,98,Moderate,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 01:00 PM,2020,04,01,13,35.6,101,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 02:00 PM,2020,04,01,14,38.8,109,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 03:00 PM,2020,04,01,15,43.5,121,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 04:00 PM,2020,04,01,16,49.2,135,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 05:00 PM,2020,04,01,17,52.1,142,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 06:00 PM,2020,04,01,18,60.0,153,Unhealthy,68.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 07:00 PM,2020,04,01,19,60.0,153,Unhealthy,60.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 08:00 PM,2020,04,01,20,60.0,153,Unhealthy,60.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 09:00 PM,2020,04,01,21,63.5,155,Unhealthy,67.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 10:00 PM,2020,04,01,22,69.7,158,Unhealthy,76.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-01 11:00 PM,2020,04,01,23,67.3,157,Unhealthy,65.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 12:00 AM,2020,04,02,00,77.6,162,Unhealthy,88.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 01:00 AM,2020,04,02,01,68.3,158,Unhealthy,59.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 02:00 AM,2020,04,02,02,60.1,153,Unhealthy,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 03:00 AM,2020,04,02,03,53.1,144,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 04:00 AM,2020,04,02,04,50.6,138,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 05:00 AM,2020,04,02,05,46.1,127,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 06:00 AM,2020,04,02,06,48.0,132,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 07:00 AM,2020,04,02,07,51.5,140,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 08:00 AM,2020,04,02,08,42.7,119,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 09:00 AM,2020,04,02,09,38.8,109,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 10:00 AM,2020,04,02,10,36.4,103,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 11:00 AM,2020,04,02,11,31.2,91,Moderate,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 12:00 PM,2020,04,02,12,29.0,87,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 01:00 PM,2020,04,02,13,24.5,77,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 02:00 PM,2020,04,02,14,24.7,77,Moderate,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 03:00 PM,2020,04,02,15,29.3,87,Moderate,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 04:00 PM,2020,04,02,16,39.6,111,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 05:00 PM,2020,04,02,17,60.3,153,Unhealthy,81.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 06:00 PM,2020,04,02,18,75.1,161,Unhealthy,90.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 07:00 PM,2020,04,02,19,76.5,162,Unhealthy,78.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 08:00 PM,2020,04,02,20,72.3,160,Unhealthy,68.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 09:00 PM,2020,04,02,21,67.6,157,Unhealthy,63.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 10:00 PM,2020,04,02,22,68.3,158,Unhealthy,69.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-02 11:00 PM,2020,04,02,23,69.1,158,Unhealthy,70.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 12:00 AM,2020,04,03,00,72.5,160,Unhealthy,76.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 01:00 AM,2020,04,03,01,78.8,163,Unhealthy,85.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 02:00 AM,2020,04,03,02,101.9,175,Unhealthy,125.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 03:00 AM,2020,04,03,03,145.4,197,Unhealthy,189.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 04:00 AM,2020,04,03,04,115.2,182,Unhealthy,85.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 05:00 AM,2020,04,03,05,94.1,171,Unhealthy,73.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 06:00 AM,2020,04,03,06,78.5,163,Unhealthy,63.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 07:00 AM,2020,04,03,07,67.2,157,Unhealthy,56.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 08:00 AM,2020,04,03,08,56.1,151,Unhealthy,45.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 09:00 AM,2020,04,03,09,48.0,132,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 10:00 AM,2020,04,03,10,46.0,127,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 11:00 AM,2020,04,03,11,46.5,128,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 12:00 PM,2020,04,03,12,47.2,130,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 01:00 PM,2020,04,03,13,44.6,123,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 02:00 PM,2020,04,03,14,41.2,115,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 03:00 PM,2020,04,03,15,35.6,101,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 04:00 PM,2020,04,03,16,37.3,105,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 05:00 PM,2020,04,03,17,33.1,95,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 06:00 PM,2020,04,03,18,30.5,90,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 07:00 PM,2020,04,03,19,26.2,81,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 08:00 PM,2020,04,03,20,25.1,78,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 09:00 PM,2020,04,03,21,24.0,76,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 10:00 PM,2020,04,03,22,23.5,75,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-03 11:00 PM,2020,04,03,23,29.7,88,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-04 12:00 AM,2020,04,04,00,79.8,164,Unhealthy,130.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-04 01:00 AM,2020,04,04,01,68.4,158,Unhealthy,57.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-04 02:00 AM,2020,04,04,02,77.7,162,Unhealthy,87.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-04 03:00 AM,2020,04,04,03,49.3,135,Unhealthy for Sensitive Groups,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-04-04 04:00 AM,2020,04,04,04,40.6,114,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
